license_plate,expense_date,description,amount,category_name,ID_car
СХ350ЕР,2023-08-27,,183.0,Пробег,7
АН510МВ,2023-08-27,,198.0,Пробег,8
ЕМ242КХ,2023-08-27,,81.0,Пробег,9
СР193АВ,2023-08-27,,240.0,Пробег,10
МС981АУ,2023-08-27,,127.0,Пробег,11
ЕР103ХХ,2023-08-27,,41.0,Пробег,12
УС723КЕ,2023-08-27,,113.0,Пробег,13
НР119ВН,2023-08-27,,152.0,Пробег,14
ВС884ЕЕ,2023-08-27,,79.0,Пробег,15
СХ806КХ,2023-08-27,,235.0,Пробег,16
НА702СК,2023-08-27,,205.0,Пробег,17
НВ626КМ,2023-08-27,,333.0,Пробег,18
РО294ВВ,2023-08-27,,219.0,Пробег,19
АО845НВ,2023-08-27,,310.0,Пробег,20
АН510МВ,2023-08-28,,2288.0,Аренда,8
ХВ792ХС,2023-08-28,,181.0,Пробег,1
СК833УХ,2023-08-28,,264.0,Пробег,2
ХО448МЕ,2023-08-28,,296.0,Пробег,3
АХ570СВ,2023-08-28,,148.0,Пробег,4
ТК821ВА,2023-08-28,,156.0,Пробег,5
УН266НН,2023-08-28,,121.0,Пробег,6
СХ350ЕР,2023-08-28,,165.0,Пробег,7
АН510МВ,2023-08-28,,224.0,Пробег,8
ЕМ242КХ,2023-08-28,,103.0,Пробег,9
СР193АВ,2023-08-28,,313.0,Пробег,10
МС981АУ,2023-08-28,,129.0,Пробег,11
ЕР103ХХ,2023-08-28,,125.0,Пробег,12
УС723КЕ,2023-08-28,,110.0,Пробег,13
НР119ВН,2023-08-28,,148.0,Пробег,14
ВС884ЕЕ,2023-08-28,,107.0,Пробег,15
СХ806КХ,2023-08-28,,288.0,Пробег,16
НА702СК,2023-08-28,,340.0,Пробег,17
НВ626КМ,2023-08-28,,257.0,Пробег,18
РО294ВВ,2023-08-28,,235.0,Пробег,19
АО845НВ,2023-08-28,,353.0,Пробег,20
ЕМ242КХ,2023-08-29,,2690.0,Аренда,9
ХВ792ХС,2023-08-29,,244.0,Пробег,1
СК833УХ,2023-08-29,,282.0,Пробег,2
ХО448МЕ,2023-08-29,,281.0,Пробег,3
АХ570СВ,2023-08-29,,171.0,Пробег,4
ТК821ВА,2023-08-29,,193.0,Пробег,5
УН266НН,2023-08-29,,127.0,Пробег,6
СХ350ЕР,2023-08-29,,299.0,Пробег,7
АН510МВ,2023-08-29,,272.0,Пробег,8
ЕМ242КХ,2023-08-29,,126.0,Пробег,9
СР193АВ,2023-08-29,,0.0,Пробег,10
МС981АУ,2023-08-29,,113.0,Пробег,11
ЕР103ХХ,2023-08-29,,120.0,Пробег,12
УС723КЕ,2023-08-29,,101.0,Пробег,13
НР119ВН,2023-08-29,,96.0,Пробег,14
ВС884ЕЕ,2023-08-29,,75.0,Пробег,15
СХ806КХ,2023-08-29,,0.0,Пробег,16
НА702СК,2023-08-29,,346.0,Пробег,17
НВ626КМ,2023-08-29,,338.0,Пробег,18
РО294ВВ,2023-08-29,,258.0,Пробег,19
АО845НВ,2023-08-29,,339.0,Пробег,20
ТК821ВА,2023-08-30,,2010.0,Логистика,5
ВС884ЕЕ,2023-08-30,,2115.0,Логистика,15
ЕМ242КХ,2023-08-30,,1326.0,Топливо,9
ХВ792ХС,2023-08-30,,216.0,Пробег,1
СК833УХ,2023-08-30,,286.0,Пробег,2
ХО448МЕ,2023-08-30,,0.0,Пробег,3
АХ570СВ,2023-08-30,,250.0,Пробег,4
ТК821ВА,2023-08-30,,130.0,Пробег,5
УН266НН,2023-08-30,,99.0,Пробег,6
СХ350ЕР,2023-08-30,,191.0,Пробег,7
АН510МВ,2023-08-30,,283.0,Пробег,8
ЕМ242КХ,2023-08-30,,101.0,Пробег,9
СР193АВ,2023-08-30,,270.0,Пробег,10
МС981АУ,2023-08-30,,98.0,Пробег,11
ЕР103ХХ,2023-08-30,,94.0,Пробег,12
УС723КЕ,2023-08-30,,156.0,Пробег,13
НР119ВН,2023-08-30,,156.0,Пробег,14
ВС884ЕЕ,2023-08-30,,93.0,Пробег,15
СХ806КХ,2023-08-30,,279.0,Пробег,16
НА702СК,2023-08-30,,357.0,Пробег,17
НВ626КМ,2023-08-30,,329.0,Пробег,18
РО294ВВ,2023-08-30,,248.0,Пробег,19
АО845НВ,2023-08-30,,400.0,Пробег,20
СР193АВ,2023-08-31,,62.0,Налоги,10
УС723КЕ,2023-08-31,,62.0,Налоги,13
ХВ792ХС,2023-08-31,,323.0,Пробег,1
СК833УХ,2023-08-31,,283.0,Пробег,2
ХО448МЕ,2023-08-31,,246.0,Пробег,3
АХ570СВ,2023-08-31,,163.0,Пробег,4
ТК821ВА,2023-08-31,,152.0,Пробег,5
УН266НН,2023-08-31,,122.0,Пробег,6
СХ350ЕР,2023-08-31,,234.0,Пробег,7
АН510МВ,2023-08-31,,314.0,Пробег,8
ЕМ242КХ,2023-08-31,,0.0,Пробег,9
СР193АВ,2023-08-31,,253.0,Пробег,10
МС981АУ,2023-08-31,,109.0,Пробег,11
ЕР103ХХ,2023-08-31,,76.0,Пробег,12
УС723КЕ,2023-08-31,,139.0,Пробег,13
НР119ВН,2023-08-31,,94.0,Пробег,14
ВС884ЕЕ,2023-08-31,,138.0,Пробег,15
СХ806КХ,2023-08-31,,263.0,Пробег,16
НА702СК,2023-08-31,,373.0,Пробег,17
НВ626КМ,2023-08-31,,213.0,Пробег,18
РО294ВВ,2023-08-31,,260.0,Пробег,19
АО845НВ,2023-08-31,,312.0,Пробег,20
УС723КЕ,2023-09-01,,2826.0,Аренда,13
АН510МВ,2023-09-01,,2561.0,Логистика,8
ХВ792ХС,2023-09-01,,0.0,Пробег,1
СК833УХ,2023-09-01,,266.0,Пробег,2
ХО448МЕ,2023-09-01,,210.0,Пробег,3
АХ570СВ,2023-09-01,,150.0,Пробег,4
ТК821ВА,2023-09-01,,104.0,Пробег,5
УН266НН,2023-09-01,,91.0,Пробег,6
СХ350ЕР,2023-09-01,,274.0,Пробег,7
АН510МВ,2023-09-01,,226.0,Пробег,8
ЕМ242КХ,2023-09-01,,92.0,Пробег,9
СР193АВ,2023-09-01,,263.0,Пробег,10
МС981АУ,2023-09-01,,155.0,Пробег,11
ЕР103ХХ,2023-09-01,,83.0,Пробег,12
УС723КЕ,2023-09-01,,176.0,Пробег,13
НР119ВН,2023-09-01,,134.0,Пробег,14
ВС884ЕЕ,2023-09-01,,98.0,Пробег,15
СХ806КХ,2023-09-01,,216.0,Пробег,16
НА702СК,2023-09-01,,374.0,Пробег,17
НВ626КМ,2023-09-01,,284.0,Пробег,18
РО294ВВ,2023-09-01,,177.0,Пробег,19
АО845НВ,2023-09-01,,372.0,Пробег,20
ВС884ЕЕ,2023-09-02,,904.0,Админ_расходы,15
ЕМ242КХ,2023-09-02,,822.0,Амортизация,9
ХВ792ХС,2023-09-02,,273.0,Пробег,1
СК833УХ,2023-09-02,,306.0,Пробег,2
ХО448МЕ,2023-09-02,,256.0,Пробег,3
АХ570СВ,2023-09-02,,117.0,Пробег,4
ТК821ВА,2023-09-02,,129.0,Пробег,5
УН266НН,2023-09-02,,85.0,Пробег,6
СХ350ЕР,2023-09-02,,247.0,Пробег,7
АН510МВ,2023-09-02,,217.0,Пробег,8
ЕМ242КХ,2023-09-02,,102.0,Пробег,9
СР193АВ,2023-09-02,,317.0,Пробег,10
МС981АУ,2023-09-02,,135.0,Пробег,11
ЕР103ХХ,2023-09-02,,0.0,Пробег,12
УС723КЕ,2023-09-02,,140.0,Пробег,13
НР119ВН,2023-09-02,,180.0,Пробег,14
ВС884ЕЕ,2023-09-02,,81.0,Пробег,15
СХ806КХ,2023-09-02,,290.0,Пробег,16
НА702СК,2023-09-02,,251.0,Пробег,17
НВ626КМ,2023-09-02,,292.0,Пробег,18
РО294ВВ,2023-09-02,,240.0,Пробег,19
АО845НВ,2023-09-02,,304.0,Пробег,20
СК833УХ,2023-09-03,,769.0,Админ_расходы,2
ХВ792ХС,2023-09-03,,224.0,Пробег,1
СК833УХ,2023-09-03,,284.0,Пробег,2
ХО448МЕ,2023-09-03,,222.0,Пробег,3
АХ570СВ,2023-09-03,,93.0,Пробег,4
ТК821ВА,2023-09-03,,160.0,Пробег,5
УН266НН,2023-09-03,,0.0,Пробег,6
СХ350ЕР,2023-09-03,,247.0,Пробег,7
АН510МВ,2023-09-03,,316.0,Пробег,8
ЕМ242КХ,2023-09-03,,88.0,Пробег,9
СР193АВ,2023-09-03,,0.0,Пробег,10
МС981АУ,2023-09-03,,130.0,Пробег,11
ЕР103ХХ,2023-09-03,,84.0,Пробег,12
УС723КЕ,2023-09-03,,77.0,Пробег,13
НР119ВН,2023-09-03,,127.0,Пробег,14
ВС884ЕЕ,2023-09-03,,104.0,Пробег,15
СХ806КХ,2023-09-03,,218.0,Пробег,16
НА702СК,2023-09-03,,377.0,Пробег,17
НВ626КМ,2023-09-03,,305.0,Пробег,18
РО294ВВ,2023-09-03,,282.0,Пробег,19
АО845НВ,2023-09-03,,294.0,Пробег,20
НР119ВН,2023-09-04,,3481.0,Аренда,14
НВ626КМ,2023-09-04,,822.0,Амортизация,18
СР193АВ,2023-09-04,,822.0,Амортизация,10
УС723КЕ,2023-09-04,,837.0,Админ_расходы,13
ХВ792ХС,2023-09-04,,238.0,Пробег,1
СК833УХ,2023-09-04,,220.0,Пробег,2
ХО448МЕ,2023-09-04,,258.0,Пробег,3
АХ570СВ,2023-09-04,,185.0,Пробег,4
ТК821ВА,2023-09-04,,172.0,Пробег,5
УН266НН,2023-09-04,,122.0,Пробег,6
СХ350ЕР,2023-09-04,,252.0,Пробег,7
АН510МВ,2023-09-04,,219.0,Пробег,8
ЕМ242КХ,2023-09-04,,79.0,Пробег,9
СР193АВ,2023-09-04,,244.0,Пробег,10
МС981АУ,2023-09-04,,74.0,Пробег,11
ЕР103ХХ,2023-09-04,,126.0,Пробег,12
УС723КЕ,2023-09-04,,0.0,Пробег,13
НР119ВН,2023-09-04,,75.0,Пробег,14
ВС884ЕЕ,2023-09-04,,88.0,Пробег,15
СХ806КХ,2023-09-04,,281.0,Пробег,16
НА702СК,2023-09-04,,0.0,Пробег,17
НВ626КМ,2023-09-04,,298.0,Пробег,18
РО294ВВ,2023-09-04,,232.0,Пробег,19
АО845НВ,2023-09-04,,333.0,Пробег,20
ХО448МЕ,2023-09-05,,822.0,Амортизация,3
УН266НН,2023-09-05,,3637.0,Аренда,6
ХВ792ХС,2023-09-05,,324.0,Пробег,1
СК833УХ,2023-09-05,,301.0,Пробег,2
ХО448МЕ,2023-09-05,,181.0,Пробег,3
АХ570СВ,2023-09-05,,133.0,Пробег,4
ТК821ВА,2023-09-05,,166.0,Пробег,5
УН266НН,2023-09-05,,131.0,Пробег,6
СХ350ЕР,2023-09-05,,350.0,Пробег,7
АН510МВ,2023-09-05,,270.0,Пробег,8
ЕМ242КХ,2023-09-05,,0.0,Пробег,9
СР193АВ,2023-09-05,,246.0,Пробег,10
МС981АУ,2023-09-05,,127.0,Пробег,11
ЕР103ХХ,2023-09-05,,91.0,Пробег,12
УС723КЕ,2023-09-05,,163.0,Пробег,13
НР119ВН,2023-09-05,,111.0,Пробег,14
ВС884ЕЕ,2023-09-05,,102.0,Пробег,15
СХ806КХ,2023-09-05,,206.0,Пробег,16
НА702СК,2023-09-05,,283.0,Пробег,17
НВ626КМ,2023-09-05,,307.0,Пробег,18
РО294ВВ,2023-09-05,,215.0,Пробег,19
АО845НВ,2023-09-05,,327.0,Пробег,20
ХВ792ХС,2023-09-06,,1800.0,Топливо,1
СХ806КХ,2023-09-06,,62.0,Налоги,16
ХВ792ХС,2023-09-06,,212.0,Пробег,1
СК833УХ,2023-09-06,,294.0,Пробег,2
ХО448МЕ,2023-09-06,,282.0,Пробег,3
АХ570СВ,2023-09-06,,228.0,Пробег,4
ТК821ВА,2023-09-06,,89.0,Пробег,5
УН266НН,2023-09-06,,139.0,Пробег,6
СХ350ЕР,2023-09-06,,321.0,Пробег,7
АН510МВ,2023-09-06,,337.0,Пробег,8
ЕМ242КХ,2023-09-06,,112.0,Пробег,9
СР193АВ,2023-09-06,,167.0,Пробег,10
МС981АУ,2023-09-06,,86.0,Пробег,11
ЕР103ХХ,2023-09-06,,118.0,Пробег,12
УС723КЕ,2023-09-06,,89.0,Пробег,13
НР119ВН,2023-09-06,,174.0,Пробег,14
ВС884ЕЕ,2023-09-06,,76.0,Пробег,15
СХ806КХ,2023-09-06,,216.0,Пробег,16
НА702СК,2023-09-06,,339.0,Пробег,17
НВ626КМ,2023-09-06,,253.0,Пробег,18
РО294ВВ,2023-09-06,,288.0,Пробег,19
АО845НВ,2023-09-06,,269.0,Пробег,20
ЕР103ХХ,2023-09-07,,62.0,Налоги,12
ТК821ВА,2023-09-07,,1826.0,Топливо,5
НВ626КМ,2023-09-07,,62.0,Налоги,18
УН266НН,2023-09-07,,822.0,Амортизация,6
ХВ792ХС,2023-09-07,,179.0,Пробег,1
СК833УХ,2023-09-07,,221.0,Пробег,2
ХО448МЕ,2023-09-07,,251.0,Пробег,3
АХ570СВ,2023-09-07,,176.0,Пробег,4
ТК821ВА,2023-09-07,,0.0,Пробег,5
УН266НН,2023-09-07,,0.0,Пробег,6
СХ350ЕР,2023-09-07,,222.0,Пробег,7
АН510МВ,2023-09-07,,280.0,Пробег,8
ЕМ242КХ,2023-09-07,,88.0,Пробег,9
СР193АВ,2023-09-07,,244.0,Пробег,10
МС981АУ,2023-09-07,,88.0,Пробег,11
ЕР103ХХ,2023-09-07,,97.0,Пробег,12
УС723КЕ,2023-09-07,,156.0,Пробег,13
НР119ВН,2023-09-07,,114.0,Пробег,14
ВС884ЕЕ,2023-09-07,,115.0,Пробег,15
СХ806КХ,2023-09-07,,261.0,Пробег,16
НА702СК,2023-09-07,,312.0,Пробег,17
НВ626КМ,2023-09-07,,283.0,Пробег,18
РО294ВВ,2023-09-07,,233.0,Пробег,19
АО845НВ,2023-09-07,,258.0,Пробег,20
СК833УХ,2023-09-08,,1396.0,Топливо,2
ХВ792ХС,2023-09-08,,261.0,Пробег,1
СК833УХ,2023-09-08,,270.0,Пробег,2
ХО448МЕ,2023-09-08,,0.0,Пробег,3
АХ570СВ,2023-09-08,,160.0,Пробег,4
ТК821ВА,2023-09-08,,136.0,Пробег,5
УН266НН,2023-09-08,,106.0,Пробег,6
СХ350ЕР,2023-09-08,,292.0,Пробег,7
АН510МВ,2023-09-08,,281.0,Пробег,8
ЕМ242КХ,2023-09-08,,118.0,Пробег,9
СР193АВ,2023-09-08,,260.0,Пробег,10
МС981АУ,2023-09-08,,91.0,Пробег,11
ЕР103ХХ,2023-09-08,,101.0,Пробег,12
УС723КЕ,2023-09-08,,126.0,Пробег,13
НР119ВН,2023-09-08,,153.0,Пробег,14
ВС884ЕЕ,2023-09-08,,102.0,Пробег,15
СХ806КХ,2023-09-08,,273.0,Пробег,16
НА702СК,2023-09-08,,251.0,Пробег,17
НВ626КМ,2023-09-08,,286.0,Пробег,18
РО294ВВ,2023-09-08,,257.0,Пробег,19
АО845НВ,2023-09-08,,303.0,Пробег,20
СК833УХ,2023-09-09,,914.0,Админ_расходы,2
АН510МВ,2023-09-09,,3352.0,Аренда,8
ХВ792ХС,2023-09-09,,262.0,Пробег,1
СК833УХ,2023-09-09,,329.0,Пробег,2
ХО448МЕ,2023-09-09,,338.0,Пробег,3
АХ570СВ,2023-09-09,,161.0,Пробег,4
ТК821ВА,2023-09-09,,120.0,Пробег,5
УН266НН,2023-09-09,,117.0,Пробег,6
СХ350ЕР,2023-09-09,,270.0,Пробег,7
АН510МВ,2023-09-09,,301.0,Пробег,8
ЕМ242КХ,2023-09-09,,115.0,Пробег,9
СР193АВ,2023-09-09,,219.0,Пробег,10
МС981АУ,2023-09-09,,100.0,Пробег,11
ЕР103ХХ,2023-09-09,,68.0,Пробег,12
УС723КЕ,2023-09-09,,156.0,Пробег,13
НР119ВН,2023-09-09,,96.0,Пробег,14
ВС884ЕЕ,2023-09-09,,0.0,Пробег,15
СХ806КХ,2023-09-09,,258.0,Пробег,16
НА702СК,2023-09-09,,358.0,Пробег,17
НВ626КМ,2023-09-09,,357.0,Пробег,18
РО294ВВ,2023-09-09,,241.0,Пробег,19
АО845НВ,2023-09-09,,205.0,Пробег,20
ВС884ЕЕ,2023-09-10,,822.0,Амортизация,15
ХВ792ХС,2023-09-10,,62.0,Налоги,1
СХ350ЕР,2023-09-10,,2080.0,Топливо,7
АО845НВ,2023-09-10,,2281.0,Логистика,20
ХВ792ХС,2023-09-10,,276.0,Пробег,1
СК833УХ,2023-09-10,,243.0,Пробег,2
ХО448МЕ,2023-09-10,,302.0,Пробег,3
АХ570СВ,2023-09-10,,162.0,Пробег,4
ТК821ВА,2023-09-10,,140.0,Пробег,5
УН266НН,2023-09-10,,106.0,Пробег,6
СХ350ЕР,2023-09-10,,249.0,Пробег,7
АН510МВ,2023-09-10,,270.0,Пробег,8
ЕМ242КХ,2023-09-10,,103.0,Пробег,9
СР193АВ,2023-09-10,,209.0,Пробег,10
МС981АУ,2023-09-10,,140.0,Пробег,11
ЕР103ХХ,2023-09-10,,77.0,Пробег,12
УС723КЕ,2023-09-10,,106.0,Пробег,13
НР119ВН,2023-09-10,,0.0,Пробег,14
ВС884ЕЕ,2023-09-10,,0.0,Пробег,15
СХ806КХ,2023-09-10,,228.0,Пробег,16
НА702СК,2023-09-10,,277.0,Пробег,17
НВ626КМ,2023-09-10,,265.0,Пробег,18
РО294ВВ,2023-09-10,,249.0,Пробег,19
АО845НВ,2023-09-10,,284.0,Пробег,20
ЕМ242КХ,2023-09-11,,3357.0,Аренда,9
СР193АВ,2023-09-11,,550.0,Админ_расходы,10
ХВ792ХС,2023-09-11,,276.0,Пробег,1
СК833УХ,2023-09-11,,237.0,Пробег,2
ХО448МЕ,2023-09-11,,272.0,Пробег,3
АХ570СВ,2023-09-11,,129.0,Пробег,4
ТК821ВА,2023-09-11,,146.0,Пробег,5
УН266НН,2023-09-11,,128.0,Пробег,6
СХ350ЕР,2023-09-11,,213.0,Пробег,7
АН510МВ,2023-09-11,,281.0,Пробег,8
ЕМ242КХ,2023-09-11,,119.0,Пробег,9
СР193АВ,2023-09-11,,175.0,Пробег,10
МС981АУ,2023-09-11,,125.0,Пробег,11
ЕР103ХХ,2023-09-11,,125.0,Пробег,12
УС723КЕ,2023-09-11,,173.0,Пробег,13
НР119ВН,2023-09-11,,111.0,Пробег,14
ВС884ЕЕ,2023-09-11,,79.0,Пробег,15
СХ806КХ,2023-09-11,,294.0,Пробег,16
НА702СК,2023-09-11,,392.0,Пробег,17
НВ626КМ,2023-09-11,,287.0,Пробег,18
РО294ВВ,2023-09-11,,311.0,Пробег,19
АО845НВ,2023-09-11,,250.0,Пробег,20
ТК821ВА,2023-09-12,,62.0,Налоги,5
СК833УХ,2023-09-12,,62.0,Налоги,2
ХВ792ХС,2023-09-12,,320.0,Пробег,1
СК833УХ,2023-09-12,,283.0,Пробег,2
ХО448МЕ,2023-09-12,,245.0,Пробег,3
АХ570СВ,2023-09-12,,97.0,Пробег,4
ТК821ВА,2023-09-12,,181.0,Пробег,5
УН266НН,2023-09-12,,108.0,Пробег,6
СХ350ЕР,2023-09-12,,268.0,Пробег,7
АН510МВ,2023-09-12,,236.0,Пробег,8
ЕМ242КХ,2023-09-12,,89.0,Пробег,9
СР193АВ,2023-09-12,,226.0,Пробег,10
МС981АУ,2023-09-12,,96.0,Пробег,11
ЕР103ХХ,2023-09-12,,96.0,Пробег,12
УС723КЕ,2023-09-12,,151.0,Пробег,13
НР119ВН,2023-09-12,,114.0,Пробег,14
ВС884ЕЕ,2023-09-12,,107.0,Пробег,15
СХ806КХ,2023-09-12,,255.0,Пробег,16
НА702СК,2023-09-12,,261.0,Пробег,17
НВ626КМ,2023-09-12,,282.0,Пробег,18
РО294ВВ,2023-09-12,,272.0,Пробег,19
АО845НВ,2023-09-12,,271.0,Пробег,20
СХ350ЕР,2023-09-13,,1273.0,Топливо,7
ХВ792ХС,2023-09-13,,0.0,Пробег,1
СК833УХ,2023-09-13,,331.0,Пробег,2
ХО448МЕ,2023-09-13,,220.0,Пробег,3
АХ570СВ,2023-09-13,,133.0,Пробег,4
ТК821ВА,2023-09-13,,158.0,Пробег,5
УН266НН,2023-09-13,,116.0,Пробег,6
СХ350ЕР,2023-09-13,,237.0,Пробег,7
АН510МВ,2023-09-13,,296.0,Пробег,8
ЕМ242КХ,2023-09-13,,115.0,Пробег,9
СР193АВ,2023-09-13,,306.0,Пробег,10
МС981АУ,2023-09-13,,0.0,Пробег,11
ЕР103ХХ,2023-09-13,,106.0,Пробег,12
УС723КЕ,2023-09-13,,139.0,Пробег,13
НР119ВН,2023-09-13,,168.0,Пробег,14
ВС884ЕЕ,2023-09-13,,138.0,Пробег,15
СХ806КХ,2023-09-13,,257.0,Пробег,16
НА702СК,2023-09-13,,249.0,Пробег,17
НВ626КМ,2023-09-13,,379.0,Пробег,18
РО294ВВ,2023-09-13,,201.0,Пробег,19
АО845НВ,2023-09-13,,261.0,Пробег,20
ХО448МЕ,2023-09-14,,62.0,Налоги,3
НА702СК,2023-09-14,,848.0,Админ_расходы,17
ХВ792ХС,2023-09-14,,181.0,Пробег,1
СК833УХ,2023-09-14,,390.0,Пробег,2
ХО448МЕ,2023-09-14,,287.0,Пробег,3
АХ570СВ,2023-09-14,,149.0,Пробег,4
ТК821ВА,2023-09-14,,192.0,Пробег,5
УН266НН,2023-09-14,,77.0,Пробег,6
СХ350ЕР,2023-09-14,,234.0,Пробег,7
АН510МВ,2023-09-14,,266.0,Пробег,8
ЕМ242КХ,2023-09-14,,115.0,Пробег,9
СР193АВ,2023-09-14,,190.0,Пробег,10
МС981АУ,2023-09-14,,105.0,Пробег,11
ЕР103ХХ,2023-09-14,,136.0,Пробег,12
УС723КЕ,2023-09-14,,99.0,Пробег,13
НР119ВН,2023-09-14,,112.0,Пробег,14
ВС884ЕЕ,2023-09-14,,84.0,Пробег,15
СХ806КХ,2023-09-14,,243.0,Пробег,16
НА702СК,2023-09-14,,266.0,Пробег,17
НВ626КМ,2023-09-14,,333.0,Пробег,18
РО294ВВ,2023-09-14,,235.0,Пробег,19
АО845НВ,2023-09-14,,0.0,Пробег,20
НР119ВН,2023-09-15,,1262.0,Топливо,14
АО845НВ,2023-09-15,,3552.0,Аренда,20
ХВ792ХС,2023-09-15,,201.0,Пробег,1
СК833УХ,2023-09-15,,332.0,Пробег,2
ХО448МЕ,2023-09-15,,240.0,Пробег,3
АХ570СВ,2023-09-15,,130.0,Пробег,4
ТК821ВА,2023-09-15,,129.0,Пробег,5
УН266НН,2023-09-15,,95.0,Пробег,6
СХ350ЕР,2023-09-15,,219.0,Пробег,7
АН510МВ,2023-09-15,,0.0,Пробег,8
ЕМ242КХ,2023-09-15,,0.0,Пробег,9
СР193АВ,2023-09-15,,281.0,Пробег,10
МС981АУ,2023-09-15,,0.0,Пробег,11
ЕР103ХХ,2023-09-15,,97.0,Пробег,12
УС723КЕ,2023-09-15,,0.0,Пробег,13
НР119ВН,2023-09-15,,72.0,Пробег,14
ВС884ЕЕ,2023-09-15,,115.0,Пробег,15
СХ806КХ,2023-09-15,,221.0,Пробег,16
НА702СК,2023-09-15,,374.0,Пробег,17
НВ626КМ,2023-09-15,,253.0,Пробег,18
РО294ВВ,2023-09-15,,233.0,Пробег,19
АО845НВ,2023-09-15,,338.0,Пробег,20
МС981АУ,2023-09-17,,1763.0,Топливо,11
УС723КЕ,2023-09-17,,1621.0,Топливо,13
ХВ792ХС,2023-09-17,,276.0,Пробег,1
СК833УХ,2023-09-17,,354.0,Пробег,2
ХО448МЕ,2023-09-17,,0.0,Пробег,3
АХ570СВ,2023-09-17,,111.0,Пробег,4
ТК821ВА,2023-09-17,,107.0,Пробег,5
УН266НН,2023-09-17,,116.0,Пробег,6
СХ350ЕР,2023-09-17,,0.0,Пробег,7
АН510МВ,2023-09-17,,190.0,Пробег,8
ЕМ242КХ,2023-09-17,,93.0,Пробег,9
СР193АВ,2023-09-17,,285.0,Пробег,10
МС981АУ,2023-09-17,,132.0,Пробег,11
ЕР103ХХ,2023-09-17,,96.0,Пробег,12
УС723КЕ,2023-09-17,,204.0,Пробег,13
НР119ВН,2023-09-17,,179.0,Пробег,14
ВС884ЕЕ,2023-09-17,,108.0,Пробег,15
СХ806КХ,2023-09-17,,295.0,Пробег,16
НА702СК,2023-09-17,,221.0,Пробег,17
НВ626КМ,2023-09-17,,319.0,Пробег,18
РО294ВВ,2023-09-17,,258.0,Пробег,19
АО845НВ,2023-09-17,,322.0,Пробег,20
АХ570СВ,2023-09-18,,3396.0,Аренда,4
ХВ792ХС,2023-09-18,,205.0,Пробег,1
СК833УХ,2023-09-18,,317.0,Пробег,2
ХО448МЕ,2023-09-18,,296.0,Пробег,3
АХ570СВ,2023-09-18,,127.0,Пробег,4
ТК821ВА,2023-09-18,,193.0,Пробег,5
УН266НН,2023-09-18,,114.0,Пробег,6
СХ350ЕР,2023-09-18,,289.0,Пробег,7
АН510МВ,2023-09-18,,259.0,Пробег,8
ЕМ242КХ,2023-09-18,,91.0,Пробег,9
СР193АВ,2023-09-18,,348.0,Пробег,10
МС981АУ,2023-09-18,,137.0,Пробег,11
